AREA;Regione;prov;2021_CodCom;NTN_2021_Uffici;NTN_2021_Negozi_Lab;NTN_2021_Depositi_Comm_Autorimesse;NTN_2021_TCO_B04;NTN_2021_TCO_D02;NTN_2021_TCO_D05;NTN_2021_TCO_D08;NTN_2021_PRO;NTN_2021_AGR;;
Nord Ovest;Lombardia;MN;H771;1;5;24,17;0;0;0;0;6;17;;
Sud;Abruzzo;AQ;H772;0;0;4,83;0;0;0;0;3;2;;
Sud;Abruzzo;AQ;H773;0;0;3,86;0;0;0;0;0;0;;
Sud;Calabria;CS;H774;0;0;3,34;0;0;0;0;0;1;;
Nord Ovest;Piemonte;TO;H775;1;5;20,83;0;0;0;0;0;0;;
Nord Ovest;Piemonte;VB;H777;1,7;0;4,7;0;0;0;0,7;1;0;;
Isole;Sicilia;AG;H778;0;1;7;0;0;0;0;0;0;;
Centro;Lazio;FR;H779;0;0;0,5;0;0;0;0;0;0;;
Nord Ovest;Liguria;IM;H780;0;0;1,2;0;0;0;0;0;0;;
Nord Est;Veneto;TV;H781;1;8;14,67;0;0;0;3;9,5;1;;
Sud;Molise;CB;H782;0;0;0;0;0;0;0;0;0;;
Nord Est;Veneto;VR;H783;8,67;20,67;28,05;0;0;0;4;13;2;;
Sud;Abruzzo;CH;H784;0;0;1;0;0;0;0;0;0;;
Sud;Calabria;VV;H785;0;0;5,51;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;H789;0;1;15,03;0;0;0;0;0;0;;
Centro;Toscana;SI;H790;0;1;2,33;0;0;0;0;0;0,33;;
Centro;Toscana;FI;H791;2;6,84;34,58;0;0;0;0;2,65;1;;
Isole;Sicilia;CL;H792;0;13;36,82;0;0;0;1;3,5;0;;
Sud;Puglia;LE;H793;0;4;6;0;0;0;0;0;0;;
Nord Est;Emilia-Romagna;MO;H794;0;2;5;0;0;0;4;6;0,84;;
Sud;Basilicata;PZ;H795;0;0;0;0;0;0;0;0;0;;
Sud;Basilicata;PZ;H796;0;1;4;0;0;0;0;0;0;;
Isole;Sicilia;PA;H797;0;1;10;0;0;0;0;0;0;;
Sud;Campania;CE;H798;0;5;3;0;0;0;0;1;0;;
Nord Ovest;Lombardia;PV;H799;0;0;1;0;0;0;0;0;0;;
Sud;Campania;SA;H800;2;6;11,01;0;0;0;0;0;0;;
Nord Est;Emilia-Romagna;RN;H801;1;3;9,66;0;0;0;0;0;0;;
Nord Ovest;Liguria;GE;H802;0;0;10;0;0;0;0;0;0;;
Nord Ovest;Lombardia;MI;H803;2;4;18,72;0;0;0;0;1;0;;
Nord Ovest;Piemonte;TO;H804;0;0;0;0;0;0;0;0;0;;
Isole;Sicilia;CT;H805;0;1,5;5,5;0;0;0;0;0;0;;
Sud;Calabria;CS;H806;0;0;2;0;0;0;0;0;0;;
Sud;Calabria;VV;H807;0;0;0,17;0;0;0;0;0;0;;
Sud;Basilicata;PZ;H808;0;0;1;0;0;0;0;0;0;;
Centro;Marche;PS;H809;0;1;9,5;0;0;0;0;2;0;;
Nord Ovest;Piemonte;AL;H810;0;0;1,67;0;0;0;0;0;0;;
Nord Ovest;Piemonte;AT;H811;1;1,67;12,83;0;0;0;0;1;3,67;;
Nord Ovest;Piemonte;CN;H812;0;0;2;0;0;0;0;0;0;;
Nord Ovest;Lombardia;PV;H814;0;0;5;0;0;0;0;0;0;;
Nord Ovest;Lombardia;CR;H815;0;0;1,25;0;0;0;0;0;0;;
Nord Est;Friuli- Venezia Giulia;UD;H816;2;4,5;7;0;0;0;0;5,5;0;;
Sud;Calabria;CS;H818;0;0;2,9;0;0;0;0;0;0;;
Sud;Abruzzo;AQ;H819;0;0;2;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;H820;0;0;4;0;0;0;0;0;0;;
Nord Ovest;Piemonte;BI;H821;1;2;11,33;0;0;0;3;4;0;;
Sud;Puglia;BR;H822;0;4;9;0;0;0;0;1;0;;
Nord Est;Veneto;VE;H823;24,5;21,2;33,66;1;1;1;7,08;12;1;;
Centro;Lazio;FR;H824;0;1;4,89;0;0;0;0;0;0;;
Sud;Calabria;CS;H825;0;1;5;0;0;0;0;0;0;;
Sud;Puglia;LE;H826;0;0,33;1,83;0;0;0;0;2;0;;
Nord Ovest;Lombardia;MI;H827;19;32,3;14,5;0;0;0;0;6;0;;
Nord Est;Veneto;VI;H829;0;7;12,2;0;1;0;1;5,05;0,5;;
Sud;Basilicata;PZ;H831;0;1;2;0;0;0;0;0;0;;
Sud;Molise;CB;H833;0;0;1;0;0;0;0;0;0;;
Sud;Campania;CE;H834;0;4;26,58;0;0;0;0;3;0;;
Nord Est;Emilia-Romagna;MO;H835;6;4;16,11;0;0;0;3;4,5;0;;
Centro;Lazio;LT;H836;0;7,56;23,27;0;0;0;1;1,99;2;;
Nord Ovest;Lombardia;BS;H838;0;2;14;0;0;0;0,04;2;0;;
Sud;Puglia;FG;H839;0;4;18,09;0;0;0;0;1;0;;
Nord Ovest;Lombardia;CO;H840;0;1;10,92;0;0;0;0;0,13;1;;
Sud;Calabria;CS;H841;0;0;0;0;0;0;0;0;0;;
Isole;Sicilia;ME;H842;1;4;9,11;0;0;0;0;0;0;;
Nord Est;Veneto;TV;H843;2;3;11,42;0;0;0;16;11;0;;
Nord Ovest;Lombardia;LO;H844;0;0;1;0;0;0;0;0;0;;
Sud;Calabria;CZ;H846;0;1;0,6;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;H847;0;1;27,5;0;0;0;0;2;0;;
Isole;Sardegna;SS;H848;0;0;8,5;0;0;0;0;1;2;;
Isole;Sicilia;ME;H850;0;0;4,25;0;0;0;0;0;0;;
Nord Ovest;Piemonte;CN;H851;0;0;12,22;0;0;0;0;0;0;;
Nord Ovest;Piemonte;CN;H852;0;0;8;0;0;0;0;0;0,67;;
Nord Ovest;Piemonte;TO;H855;1;5;12;0;0;0;0;1;0;;
Isole;Sardegna;CA;H856;0;2,5;4,75;0;0;0;0;2;0;;
Centro;Umbria;TR;H857;0;0;7;0;0;0;0;0;0;;
Nord Ovest;Lombardia;PV;H859;0;3;5,02;0;0;0;6;4;0;;
Sud;Campania;NA;H860;0;1;9,15;0;0;0;0;2;0;;
Nord Ovest;Piemonte;VC;H861;0;0;10;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;H862;0;1;15;0;0;0;0;1;0;;
Nord Ovest;Lombardia;BS;H865;0;0;2;0;0;0;0;0;0;;
Sud;Molise;CB;H867;0;0;2;0;0;0;0;0;0;;
Nord Ovest;Lombardia;SO;H868;0;0;3;0;0;0;0;0;0;;
Nord Ovest;Lombardia;MN;H870;0;4;1,5;0;0;0;0;1;0;;
Nord Ovest;Lombardia;VA;H872;0;2;1,67;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;H873;0;0;10;0;0;0;0;2;1;;
Centro;Toscana;SI;H875;0;4;9,16;0;0;0;0;3;6;;
Centro;Marche;MC;H876;0;0,5;14,58;0;0;0;0;0;2,7;;
Sud;Calabria;CS;H877;0;1;0,9;0;0;0;0;0;0;;
Nord Ovest;Piemonte;AL;H878;0;1;7,5;0;0;0;0;6;0;;
Centro;Lazio;FR;H880;0;2;4,5;0;0;0;0;2;0;;
Sud;Calabria;CS;H881;0;0;1;0;0;0;0;0;0;;
Sud;Puglia;TA;H882;2;9;17,33;0;0;0;4;6;0;;
Nord Ovest;Lombardia;MN;H883;3;6;7;0;0;0;6;4,05;2;;
Nord Ovest;Lombardia;MI;H884;2;9;5;0;0;0;0;2;1;;
Nord Ovest;Lombardia;PV;H885;0;0;0;0;0;0;0;1;1,5;;
Nord Est;Emilia-Romagna;PC;H887;0;1;9;0;0;0;0;2;2,08;;
Sud;Basilicata;MT;H888;0;0;3,08;0;0;0;0;0;0;;
Sud;Calabria;RC;H889;0;0;4,75;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;H890;0;3;13;0;0;0;0;0;1,25;;
Nord Est;Friuli- Venezia Giulia;PN;H891;0;1;11,67;0;0;0;0;0;0,5;;
Sud;Campania;NA;H892;1;37,3;21,22;0;0;0;1;2;0;;
Nord Est;Veneto;PD;H893;3;2,33;9;0;0;0;0;2;0;;
Sud;Campania;BN;H894;0;13,25;16;0;0;0;0;4;0;;
Nord Est;Friuli- Venezia Giulia;UD;H895;5;5;14;0;0;0;0;5;1;;
Nord Est;Emilia-Romagna;BO;H896;3;4;10;0;0;0;1;3;4;;
Nord Est;Veneto;PD;H897;0;4;17;0;0;0;0;7;2;;
Sud;Campania;BN;H898;0;0;1,5;0;0;0;0;0;0;;
Nord Ovest;Piemonte;AT;H899;0;0;1;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;H900;0;0;5;0;0;0;0;0;0;;
Centro;Toscana;AR;H901;1,93;7,25;8,43;0;0;0;0;1;0;;
Sud;Calabria;RC;H903;0;0;0;0;0;0;0;0;0;;
Nord Est;Friuli- Venezia Giulia;UD;H906;0;1;9,5;0;0;0;3;18;0;;
Sud;Campania;SA;H907;0;1;6,58;0;0;0;0;0;0;;
Nord Ovest;Lombardia;BG;H910;1;1;10,25;0;0;0;0;0;0;;
Nord Ovest;Lombardia;MN;H912;0;0;4,5;0;0;0;0;0;0;;
Centro;Lazio;VT;H913;0;1;1;0;0;0;0;0;0;;
Isole;Sicilia;AG;H914;0;9,51;16,58;0;0;0;0;1;0;;
Nord Est;Veneto;VR;H916;2;4;23,15;0;0;0;0;2;1,33;;
Centro;Lazio;FR;H917;0;1;1;0;0;0;0;1;0;;
Nord Ovest;Lombardia;CR;H918;0;2,66;5,33;0;0;0;1;4;0;;
Sud;Calabria;CS;H919;0;9;32,08;0;0;0;0;0;0;;
Sud;Molise;CB;H920;0;0;1;0;0;0;0;0;0;;
Nord Est;Emilia-Romagna;RN;H921;1;6;25,75;0;0;0;2;12;0;;
Isole;Sicilia;CT;H922;1;9;18,46;0;0;1;1;4;0;;
Sud;Abruzzo;CH;H923;0;0;0;0;0;0;0;0;0;;
Nord Est;Veneto;VR;H924;17;18;35,28;0;0;0;6;9;1,17;;
Sud;Puglia;FG;H926;4;14;43,61;0;2;0;1;3;2;;
Sud;Molise;CB;H928;0;0;0;0;0;0;0;0;0;;
Sud;Molise;CB;H929;0;0;0;0;0;0;0;0;0;;
Nord Ovest;Lombardia;MI;H930;3,17;60,37;17,92;0;0;0;2;37,34;0;;
Sud;Campania;NA;H931;3;10;25,37;0;0;2;4;0;0;;
Isole;Sicilia;PA;H933;0;0;16,44;0;0;0;0;0;0;;
Centro;Umbria;PG;H935;2;19;16,5;0;0;0;1;6;0;;
Nord Ovest;Piemonte;TO;H936;0;3;30;0;0;0;0;1;0;;
Centro;Toscana;FI;H937;0;0;2;0;0;0;0;1;1;;
Nord Est;Veneto;BL;H938;0;0;8,5;0;0;0;0;0;0;;
Sud;Campania;CE;H939;0;0;3;0;0;0;0;0;0;;
Isole;Sicilia;CT;H940;1;2;15;0;0;0;0;1;0;;
Sud;Calabria;VV;H941;0;0;1;0;0;0;0;0;0;;
Centro;Lazio;RM;H942;0;2;2;0;0;0;0;0;0;;
Sud;Campania;SA;H943;0;0;10,44;0;0;0;1;18;0;;
Nord Est;Veneto;VR;H944;0;0;15,14;0;0;0;0;0;0;;
Nord Est;Emilia-Romagna;BO;H945;12,07;15;40,92;0;0;1;6;17,26;0,77;;
Nord Est;Emilia-Romagna;RN;H949;0;3;3;0;0;0;0;1;0;;
Nord Est;Friuli- Venezia Giulia;UD;H951;0;0;0;0;0;0;0;0;0;;
Sud;Campania;BN;H953;0;0;0,5;0;0;0;0;1;0;;
Sud;Campania;BN;H955;0;0;1,5;0;0;0;0;0;0;;
Nord Ovest;Liguria;IM;H957;0;0;1,08;0;0;0;0;0;0;;
Centro;Marche;PS;H958;0;1;14;0;0;0;0;1;3;;
Sud;Calabria;RC;H959;0;0;0;0;0;0;0;0;0;;
Sud;Calabria;CS;H961;0;0;1;0;0;0;0;0;0;;
Sud;Calabria;CS;H962;0;1;1;0;0;0;0;0;0;;
Sud;Campania;BN;H967;0;0;3,17;0;0;0;0;0;0;;
Centro;Lazio;VT;H969;0;0;10,13;0;0;0;0;0;0;;
Sud;Calabria;RC;H970;0;0;0;0;0;0;0;0;0;;
Sud;Calabria;CS;H971;0;5;4;0;0;0;0;0;0;;
Sud;Campania;BN;H973;0;1;2;0;0;0;0;0;0;;
Isole;Sardegna;CA;H974;2,5;5;3,5;0;0;0;0;2;2;;
Sud;Campania;AV;H975;0;0;10;0;0;0;0;0;0;;
Sud;Calabria;CZ;H976;0;0;3;0;0;0;0;0;0;;
Sud;Campania;SA;H977;0;0;11,6;0;0;0;0;0;0;;
Sud;Campania;CE;H978;0;5,44;14,5;0;0;0;1;2;0;;
Centro;Marche;AN;H979;0;1;6,75;0;0;0;0;1;1,75;;
Sud;Calabria;CS;H981;2;6;15;0;0;0;1;8;2;;
Isole;Sicilia;ME;H982;0;0;0,25;0;0;0;0;0;0;;
Sud;Campania;BN;H984;1;2;1;0;0;0;0;0;0,67;;
Sud;Puglia;FG;H985;1;3,22;27,66;0;0,75;0;0;1;2,5;;
Sud;Puglia;FG;H986;0;1;1;0;0;0;0;0;0;;
Nord Ovest;Piemonte;AT;H987;0;0;3;0;0;0;0;0;0;;
Sud;Molise;CB;H990;0;1;3,03;0;0;0;0;0;1;;
Sud;Abruzzo;CH;H991;0;0;4;0;0;0;0;0;0;;
Sud;Calabria;CS;H992;0;0;1;0;0;0;0;0;0;;
Sud;Basilicata;PZ;H994;0;0;0;0;0;0;0;0;0;;
Nord Est;Veneto;RO;H996;1;0,83;8;0;0;0;0;4;0,4;;
Nord Ovest;Piemonte;TO;H997;0;0;2,83;0;0;0;0;0;0;;
Nord Est;Friuli- Venezia Giulia;PN;H999;0;0;5;0;0;0;0;3;0;;
Sud;Campania;BN;I002;0;1;3;0;0;0;0;0;0;;
Nord Est;Veneto;VR;I003;9;11;28,82;0;0;0;3;10;2;;
Nord Ovest;Lombardia;MN;I005;0;2;5;0;0;0;1;1;3;;
Nord Ovest;Lombardia;CR;I007;0;0;1,5;0;0;0;0;0;0;;
Nord Est;Veneto;PD;I008;2;9,6;26,1;0;0;0;0;13;2;;
Nord Est;Emilia-Romagna;RE;I011;1;2;19,16;0;0;0;1;4,5;1;;
Nord Ovest;Lombardia;LO;I012;0;1;3,67;0;0;0;1;0;0,5;;
Nord Ovest;Lombardia;PV;I014;0;2;6;0;0;0;0,5;1,1;0;;
Sud;Campania;AV;I016;0;0;8,67;0;0;0;0;2;0;;
Nord Ovest;Piemonte;AT;I017;0;0;7;0;0;1;0;1;0;;
Sud;Puglia;TA;I018;0;1,9;14,33;0;0;0;0;0;0;;
Sud;Campania;SA;I019;0;7;7,23;0;0;0;0;1;0;;
Sud;Molise;CB;I023;0;0,02;2;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;I024;1;1;16;0;0;0;1;2;0;;
Nord Ovest;Piemonte;NO;I025;0;0,33;4,34;0;0;0;0;2;0;;
Sud;Calabria;KR;I026;0;0;6;0;0;0;0;0;1;;
Nord Est;Emilia-Romagna;FO;I027;1;3;8,5;0;2;0;0;3,45;1;;
Isole;Sicilia;PA;I028;0;2;5;0;0;0;0;0;0;;
Sud;Basilicata;MT;I029;0;1;4;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;I030;4;8;27,45;0;0;0;3;7;0;;
Sud;Campania;SA;I031;0;0;2;0;0;0;0;0;0;;
Sud;Campania;SA;I032;0;0;0,5;0;0;0;0;0;0;;
Sud;Campania;AV;I034;0;2;7;0;0;0;0;0;0;;
Isole;Sicilia;CT;I035;0;1;6,46;0;0;0;0;0;0;;
Nord Ovest;Piemonte;CN;I037;0;4;7;0;0;0;1;2;0;;
Nord Est;Veneto;VE;I040;2;16;15,02;0;2,5;0;0;0,05;0;;
Sud;Puglia;BR;I045;0;1;8;0;0;0;0;0;0;;
Centro;Toscana;PI;I046;33;18;61,45;2;0;0;2;34,09;1;;
Nord Ovest;Lombardia;PV;I048;0;3;7;0;0;0;0;3;0;;
Sud;Campania;BN;I049;0;0;1;0;0;0;0;0;0;;
Nord Ovest;Lombardia;CO;I051;0;1;0;0;0;0;0;0;0;;
Nord Ovest;Piemonte;NO;I052;0;0;2;0;0;0;0;0;0;;
Sud;Puglia;BA;I053;0;4,25;11,75;0;0;0;0;0;0;;
Sud;Puglia;FG;I054;4;1;26,4;0;0;0;0;1;1;;
Sud;Campania;CE;I056;1;10;19,73;0;0;0;5,94;15;0;;
Sud;Calabria;KR;I057;0;0;2;0;0;0;0;0;0;;
Sud;Calabria;VV;I058;0;0;0;0;0;0;0;0;0;;
Sud;Puglia;LE;I059;0;2;13;0;0;0;0;0;0;;
Sud;Calabria;CS;I060;0;1;4;0;0;0;0;0;0;;
Sud;Campania;AV;I061;0;1;1;0;0;0;0;0;0;;
Sud;Campania;BN;I062;0;1;6;0;0;0;0;0;0;;
Nord Est;Veneto;BL;I063;0;0;2,33;0;0;0;0;0;0;;
Sud;Puglia;BR;I066;0;3;5,62;0;0;0;0;0;0;;
Centro;Marche;AN;I071;0;0;5;0;0;0;0;0;2;;
Sud;Puglia;FG;I072;0;2,5;10,59;0;0;0;0;0;0;;
Sud;Campania;NA;I073;0;1;6,63;0;0;0;0;0;0;;
Nord Ovest;Piemonte;AT;I076;0;2;3;0;0;0;0;2;1;;
Nord Ovest;Lombardia;BG;I079;0,78;3,95;21,58;0;0;0;1;0,06;0;;
Isole;Sicilia;ME;I084;0;1;10;0;0;0;0;0;0;;
Isole;Sicilia;ME;I086;0;2;3,5;0;0;0;0;0;0;;
Nord Est;Veneto;BL;I088;0;1,5;8,92;0;0;0;0;0;0;;
Sud;Campania;SA;I089;0;0;3,67;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;I090;0;0;5;0;0;0;0;0;0;;
Nord Est;Friuli- Venezia Giulia;UD;I092;0;1;3;0;0;0;0;3;0;;
Sud;Calabria;CZ;I093;0;0;7,67;0;0;0;0;0;0;;
Sud;Calabria;CZ;I095;0;3;2;0;0;0;0;0;1;;
Sud;Molise;IS;I096;0;0;5;0;0;0;0;0;0;;
Isole;Sicilia;CT;I098;0;1;8,22;0;0;0;0;2;0;;
Sud;Calabria;RC;I102;0;0;5;0;0;0;0;0;0;;
Nord Est;Veneto;TV;I103;0;4,33;8,33;0;0;0;0;1;0;;
Nord Est;Veneto;VR;I105;0;2;13,16;0;0;0;0;0;0;;
Nord Est;Veneto;PD;I107;0;1;3;0;0;0;0;0;0;;
Sud;Calabria;CS;I108;0;0;1;0;0;0;0;0;0;;
Nord Est;Veneto;VR;I109;3;14,34;25,61;0;0;0;0;1;1;;
Nord Est;Emilia-Romagna;BO;I110;2,67;9;23,5;0;0;0;0;10;1,5;;
Sud;Campania;CE;I113;0;0;1;0;0;0;1;0;0;;
Sud;Calabria;CS;I114;0;0;4,5;0;0;0;0;2;0;;
Sud;Puglia;LE;I115;0;0;7,13;0;0;0;0;1;0;;
Nord Ovest;Piemonte;NO;I116;0;1;1;0;0;0;4;5;0;;
Nord Est;Veneto;VI;I117;0;0;4;0;0;0;0;1;0;;
Isole;Sardegna;CA;I118;0;0;0;0;0;0;0;0;0;;
Sud;Puglia;BR;I119;0;9,33;20,81;0;0;0;0;7;0;;
Nord Est;Veneto;PD;I120;0;4;6;0;0;0;0;0;1;;
Sud;Abruzzo;AQ;I121;0;0;0,5;0;0;0;0;0;0;;
Sud;Molise;CB;I122;0;1;5;0;0;0;1;1;0;;
Nord Est;Emilia-Romagna;RE;I123;1;4;11;0;0;0;0;2;0;;
Nord Est;Veneto;TV;I124;1;15;10;0;0;0;0;3;6;;
Centro;Lazio;RM;I125;0;0;5;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;I126;1;1;3;0;0;0;0;1;0;;
Nord Est;Emilia-Romagna;MO;I128;0;0;4;0;0;0;1;1;0;;
Sud;Campania;AV;I129;0;0;4;0;0;0;0;0;0;;
Sud;Campania;CE;I130;0;0;2,44;0;0;0;0;0;0;;
Sud;Campania;CE;I131;1;3,67;8;0;0;0;0;1;0;;
Sud;Calabria;RC;I132;0;0;0;0;0;0;0;0;0;;
Nord Est;Emilia-Romagna;MO;I133;1;1,67;22;0;0;0;1;8,16;1;;
Centro;Toscana;SI;I135;0;2;12,58;0;0;0;0;0;2,5;;
Nord Est;Friuli- Venezia Giulia;PN;I136;1;0;6,83;0;0;0;0;11;0;;
Nord Ovest;Piemonte;TO;I137;0;1;6;0;0;0;0;2;0;;
Nord Ovest;Liguria;IM;I138;5;43,2;63,16;0;3;0;5;5;0;;
Sud;Calabria;RC;I139;0;0;1;0;0;0;0;0;0;;
Nord Ovest;Lombardia;LO;I140;0;1;3,33;0;0;0;0;0;0,5;;
Centro;Toscana;LU;I142;0;0;3;0;0;0;0;0;0;;
Sud;Campania;SA;I143;0;2;3;0;0;0;0;0;0;;
Nord Ovest;Piemonte;AL;I144;0;3,5;10,79;0;0;0;0;0;0;;
Sud;Campania;BN;I145;0;1;2,5;0;0;0;0;1;0;;
Isole;Sicilia;ME;I147;0;0;4;0;0;0;0;0;0;;
Sud;Abruzzo;CH;I148;2;14;23,67;0;0;0;4;15;0;;
Nord Ovest;Piemonte;AL;I150;0;0;0;0;0;0;0;0;0;;
Sud;Campania;NA;I151;0;3;6,66;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;I152;0;1;20;0;0;0;0;0;0;;
Nord Est;Emilia-Romagna;PR;I153;0;2;14;0;0;0;1;0;0;;
Nord Ovest;Piemonte;TO;I154;0;0;20;0;0;0;0;5;0;;
Centro;Toscana;AR;I155;7;16;30,16;0;0;0;0;8;1;;
Centro;Marche;MC;I156;6;10;56,66;0;0;1;2;0;12;;
Sud;Basilicata;PZ;I157;0;0;0;0;0;0;0;0;0;;
Sud;Puglia;FG;I158;13;35,26;133,45;0;0;0;2;7;1;;
Nord Ovest;Lombardia;CO;I162;0;3,5;7,5;0;0;0;0;0;0;;
Sud;Campania;AV;I163;0;1;3,17;0;0;0;0;0;0;;
Sud;Calabria;CZ;I164;0;1;2,93;0;0;0;0;0,08;0;;
Sud;Calabria;CS;I165;0;0;3;0;0;0;0;0;0;;
Isole;Sardegna;CA;I166;0;3;8,17;0;0;0;3;2;0;;
Nord Ovest;Lombardia;BG;I168;0;0;2,18;0;0;0;0;0;0;;
Isole;Sicilia;CL;I169;0;2;16;0;0;0;0;0;0;;
Sud;Calabria;CZ;I170;0;0;6;0;0;0;0;0;0;;
Sud;Calabria;CS;I171;0;1;1;0;0;0;0;0;0;;
Sud;Puglia;LE;I172;1;1;4,5;0;0;0;0;0;0;;
Isole;Sicilia;PA;I174;0;0;4;1;0;0;0;0;0;;
Nord Ovest;Lombardia;PV;I175;0;0;2;0;0;0;0;1;0;;
Sud;Calabria;RC;I176;0;0;0;0;0;0;0;0;0;;
Centro;Toscana;PI;I177;9;17;10,88;0;0;1;1;19;0;;
Isole;Sicilia;RG;I178;0;3;19,86;0;0;0;0;0;7,44;;
Sud;Campania;BN;I179;0;1;0;0;0;0;0;0;0;;
Sud;Molise;CB;I181;0;1,5;6;0;0;0;0;0;0;;
Isole;Sardegna;CA;I182;0;2;4,66;0;0;0;0;0;0;;
Sud;Calabria;CS;I183;0;0;0;0;0;0;0;2;0;;
Isole;Sicilia;ME;I184;0;0;5;0;0;0;0;0;0;;
Isole;Sicilia;AG;I185;1;0;4,95;0;0;0;0;0;0;;
Centro;Toscana;GR;I187;0;4,5;13;0;2;0;0;1;1;;
Isole;Sicilia;PA;I188;0;2,05;10,4;0;0;0;0;1;0;;
Sud;Molise;IS;I189;0;1;0;0;0;0;1;0;0;;
Nord Ovest;Piemonte;AL;I190;0;0;2;0;0;0;0;0;0;;
Nord Est;Emilia-Romagna;BO;I191;2,67;7;4,67;0;0;0;0;4;4;;
Sud;Calabria;CS;I192;0;2;3;0;0;0;0;0;0;;
Sud;Puglia;FG;I193;0;0;5;0;0;0;0;0;0;;
Nord Est;Emilia-Romagna;RA;I196;0;1;4,5;0;0;0;1;2;0;;
Sud;Campania;BN;I197;0;7;14,97;0;0;0;0;3;0;;
Sud;Calabria;RC;I198;0;0;0;0;0;0;0;0;0;;
Isole;Sicilia;ME;I199;3;5;14,13;0;0;0;0;1;0;;
Nord Est;Emilia-Romagna;RN;I201;0;0;3,69;0;0;0;0;0;0,33;;
Isole;Sicilia;CT;I202;1;3;11;0;0;0;0;2;0;;
Nord Ovest;Lombardia;PV;I203;0;0;4,99;0;0;0;0;0;5;;
Isole;Sardegna;OR;I205;0;0;2;0;0;0;0;1;0;;
Nord Est;Veneto;BL;I206;1;4,5;14,6;0;0;0;0;1;0;;
Nord Est;Veneto;PD;I207;0;2;9,72;0;0;0;1;6;1;;
Sud;Campania;NA;I208;0;1,06;5;0;0;0;0;0;0;;
Nord Ovest;Piemonte;CN;I210;0;4;9;0;0;0;0;1;4;;
Nord Ovest;Lombardia;PV;I213;0;1;1;0;0;0;1;4;0;;
Sud;Calabria;RC;I214;0;0;0;0;0;0;0;0;0;;
Isole;Sicilia;ME;I215;0;4;5,34;0;1;0;0;0;0;;
Isole;Sicilia;CT;I216;0;0;13,47;0;0;0;0;0;0;;
Centro;Toscana;PI;I217;0;0;5;0;0;0;0;4;0;;
Sud;Campania;AV;I219;0;0;1;0;0;0;0;0;0;;
Isole;Sicilia;ME;I220;0;2;7;0;0;0;0;0;0;;
Nord Est;Veneto;TV;I221;0;4;13,33;0;0;0;1;14;0;;
Isole;Sicilia;AG;I224;1;1;23,67;0;0;1;0;0;0;;
Nord Ovest;Liguria;GE;I225;0;5;26,25;0;2;0;0;0;0;;
Nord Ovest;Lombardia;PV;I230;0;0;3,25;0;0;0;2;0;0;;
Centro;Toscana;PI;I232;1;7,5;36,25;0;0;0;0;2;0;;
Sud;Campania;CE;I233;0;14;27,61;0;0;0;0;2;0;;
Sud;Campania;CE;I234;5;33,03;40,3;0;0;0;2;2;0;;
Nord Ovest;Lombardia;PV;I236;2;1;3,5;0;0;0;0;2,02;0;;
Nord Ovest;Lombardia;PV;I237;0;2;12,5;0;0;0;0;0;0;;
Sud;Molise;IS;I238;0;0;1;0;0;0;0;0;0;;
Isole;Sicilia;CT;I240;0;1;24,37;0;0;0;0;0;0;;
Nord Est;Veneto;VE;I242;3;6;31,5;0;0;0;9,41;6;0;;
Nord Ovest;Lombardia;LC;I243;0;1;1;0;0;0;0;2;0;;
Sud;Abruzzo;CH;I244;0;0;3;0;0;0;15;1,01;0;;
Sud;Campania;CE;I247;0;1;1,5;0;0;0;0;0;1,5;;
Nord Est;Friuli- Venezia Giulia;UD;I248;0;0;9,83;0;0;0;1;2;0,67;;
Nord Ovest;Piemonte;VB;I249;0;2;2;0;0;0;0;0;0;;
Centro;Marche;AN;I251;0;0;9,33;0;0;0;0;0;0;;
Sud;Campania;SA;I253;0;1;5;0;0;0;0;0;0;;
Isole;Sicilia;ME;I254;0;0;0;0;0;0;0;0;0;;
Centro;Lazio;RM;I255;2;14;21,33;0;0;0;0;0;0;;
Centro;Lazio;FR;I256;0;1;1;0;0;0;0;0;0;;
Nord Ovest;Piemonte;TO;I258;0;2;8,5;0;0;0;0;1;0;;
Nord Est;Veneto;VR;I259;5;7;24,58;0;0;0;0;2;3;;
Sud;Campania;SA;I260;0;0;2;0;0;0;0;0;0;;
Sud;Campania;CE;I261;0;0;5,17;0;0;0;0;0;1;;
Sud;Campania;NA;I262;0,5;6,55;22,84;0;0;0;2;3;0;;
Centro;Umbria;PG;I263;0;0;3;0;0;0;1;2;0;;
Sud;Campania;AV;I264;0;1;5;0;0;0;0;0;0;;
Centro;Lazio;FR;I265;0;0;1;0;0;0;0;0;0;;
Sud;Calabria;CZ;I266;0;0;7,5;0;0;0;0;1;0;;
